"","stock","species","broodyear","recruits","spawners","r1","r2","r3","r4","r5","r6","r7","r8","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2.1","r2.2","r2.3","r2.4","r2.5","r3.1","r3.2","r3.3","r3.4","r4.1","r4.2","r4.3","r4.4","logRS","stock.id"
"1090","Nisqually-Chinook","Chinook",1982,2716,849,2,887,719,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16285630236724,279
"1091","Nisqually-Chinook","Chinook",1983,2631,1066,1,573,1475,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903450676314503,279
"1092","Nisqually-Chinook","Chinook",1984,107,313,0,33,41,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07337435607825,279
"1093","Nisqually-Chinook","Chinook",1986,5616,302,1,3146,2311,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92294792833078,279
"1094","Nisqually-Chinook","Chinook",1988,2044,1343,7,1246,273,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420002754800357,279
"1095","Nisqually-Chinook","Chinook",1989,3900,2335,0,74,1472,2354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51296466201474,279
"1096","Nisqually-Chinook","Chinook",1990,11078,995,1,4593,6023,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40997370143446,279
"1097","Nisqually-Chinook","Chinook",1991,924,953,1,445,430,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030902832012518,279
"1098","Nisqually-Chinook","Chinook",1992,4361,107,3,1757,2368,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70762783338086,279
"1099","Nisqually-Chinook","Chinook",1993,489,1656,0,266,180,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21979784547033,279
"1100","Nisqually-Chinook","Chinook",1994,3986,1733,1,789,2795,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832934211057134,279
"1101","Nisqually-Chinook","Chinook",1995,1558,817,0,444,944,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645519131570691,279
"1102","Nisqually-Chinook","Chinook",1996,12314,607,4,3429,7901,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00996331441166,279
"1103","Nisqually-Chinook","Chinook",1997,1792,340,1,1092,479,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66214197592467,279
"1104","Nisqually-Chinook","Chinook",1998,5214,837,21,1496,3543,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82927852400397,279
"1105","Nisqually-Chinook","Chinook",1999,1846,1400,1,841,793,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276548899459447,279
"1106","Nisqually-Chinook","Chinook",2000,2319,1256,2,984,1296,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613203990227388,279
"1107","Nisqually-Chinook","Chinook",2001,506,1080,0,128,351,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7581796508308,279
"1108","Nisqually-Chinook","Chinook",2002,1620,1544,0,469,1151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0480496976417082,279
"1109","Nisqually-Chinook","Chinook",2003,1940,627,8,918,1014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12949671142445,279
"1110","Nisqually-Chinook","Chinook",2004,16515,2788,2,1556,14733,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77894456594448,279
"1111","Nisqually-Chinook","Chinook",2005,1447,2183,0,1201,237,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41120762991846,279
"1112","Nisqually-Chinook","Chinook",2006,1174,2182,0,650,503,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619825166004974,279
"1113","Nisqually-Chinook","Chinook",2007,883,1744,1,459,386,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.680611403864965,279
"1114","Nisqually-Chinook","Chinook",2008,585,3399,1,211,373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75962470246426,279
"1115","Nisqually-Chinook","Chinook",2009,1476,874,1,689,786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524010629504882,279
"1116","Nisqually-Chinook","Chinook",2010,1129,2069,0,559,543,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.605733113595881,279
"1117","Nisqually-Chinook","Chinook",2011,1412,2269,0,664,669,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.474332066726654,279
"1118","Nisqually-Chinook","Chinook",2012,2228,2467,0,621,1215,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.101898515482182,279
"1119","Nisqually-Chinook","Chinook",2013,1984,1671,1,462,1493,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171692759249424,279
"1120","North Fork Nooksack-Chinook","Chinook",1986,11,224,0,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01375077905667,280
"1121","North Fork Nooksack-Chinook","Chinook",1987,173,179,0,2,72,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034094211342976,280
"1122","North Fork Nooksack-Chinook","Chinook",1988,392,456,0,30,280,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.151230969723924,280
"1123","North Fork Nooksack-Chinook","Chinook",1989,455,303,1,100,321,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406564613441581,280
"1124","North Fork Nooksack-Chinook","Chinook",1990,87,10,0,75,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16332302566054,280
"1125","North Fork Nooksack-Chinook","Chinook",1991,379,108,0,14,251,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25540497795821,280
"1126","North Fork Nooksack-Chinook","Chinook",1992,352,498,0,42,246,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.346968901426556,280
"1127","North Fork Nooksack-Chinook","Chinook",1993,117,445,0,22,76,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33590034736848,280
"1128","North Fork Nooksack-Chinook","Chinook",1994,38,45,0,7,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.169076330043934,280
"1129","North Fork Nooksack-Chinook","Chinook",1995,140,230,0,19,81,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.496436886313891,280
"1130","North Fork Nooksack-Chinook","Chinook",1996,230,535,0,21,140,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.844187437972811,280
"1131","North Fork Nooksack-Chinook","Chinook",1997,540,618,0,63,286,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134919317899371,280
"1132","North Fork Nooksack-Chinook","Chinook",1998,196,371,0,13,152,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.638087403376918,280
"1133","North Fork Nooksack-Chinook","Chinook",1999,371,825,0,31,209,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.799181323727246,280
"1134","North Fork Nooksack-Chinook","Chinook",2000,1174,1243,0,86,682,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0571110911226693,280
"1135","North Fork Nooksack-Chinook","Chinook",2001,156,2185,0,10,122,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63951510028015,280
"1136","North Fork Nooksack-Chinook","Chinook",2002,1168,3741,0,233,518,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16406007095997,280
"1137","North Fork Nooksack-Chinook","Chinook",2003,406,2857,0,77,262,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95117424262904,280
"1138","North Fork Nooksack-Chinook","Chinook",2004,1164,1719,0,277,852,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.389880377091466,280
"1139","North Fork Nooksack-Chinook","Chinook",2005,913,2047,0,232,539,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.807394705066321,280
"1140","North Fork Nooksack-Chinook","Chinook",2006,231,1184,12,26,125,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63423610492216,280
"1141","North Fork Nooksack-Chinook","Chinook",2007,536,1438,0,172,193,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98687437721019,280
"1142","North Fork Nooksack-Chinook","Chinook",2008,548,1287,0,62,351,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.853793920648111,280
"1143","North Fork Nooksack-Chinook","Chinook",2009,325,1903,0,104,178,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76736168496641,280
"1144","North Fork Nooksack-Chinook","Chinook",2010,137,2050,0,25,77,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.70561414630433,280
"1145","North Fork Nooksack-Chinook","Chinook",2011,715,866,1,71,571,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191602365868428,280
"1146","North Fork Nooksack-Chinook","Chinook",2012,296,758,0,58,190,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.940323931318311,280
"1147","North Fork Nooksack-Chinook","Chinook",2013,158,1350,0,35,90,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14526483840551,280
"1148","North Fork Stillaguamish-Chinook","Chinook",1976,4620,1857,146,1020,3061,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911432422723079,281
"1149","North Fork Stillaguamish-Chinook","Chinook",1977,3003,1280,94,638,1958,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852751711069668,281
"1150","North Fork Stillaguamish-Chinook","Chinook",1978,3112,1074,165,578,2096,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06387561022947,281
"1151","North Fork Stillaguamish-Chinook","Chinook",1979,2512,895,183,702,1428,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03201080931323,281
"1152","North Fork Stillaguamish-Chinook","Chinook",1980,900,718,1,84,815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225925194276087,281
"1153","North Fork Stillaguamish-Chinook","Chinook",1983,16071,369,0,1125,10381,4565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77397504050854,281
"1154","North Fork Stillaguamish-Chinook","Chinook",1984,2102,340,95,398,1417,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82169893382669,281
"1155","North Fork Stillaguamish-Chinook","Chinook",1985,1380,1148,0,402,866,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184062201271739,281
"1156","North Fork Stillaguamish-Chinook","Chinook",1986,3899,1028,334,822,2312,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33310494296749,281
"1157","North Fork Stillaguamish-Chinook","Chinook",1987,3047,1065,456,492,1997,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05118270084218,281
"1158","North Fork Stillaguamish-Chinook","Chinook",1988,2213,753,399,778,1009,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07803911225116,281
"1159","North Fork Stillaguamish-Chinook","Chinook",1989,1755,748,327,494,847,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852821157925489,281
"1160","North Fork Stillaguamish-Chinook","Chinook",1990,2381,834,375,689,1094,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04904244412812,281
"1161","North Fork Stillaguamish-Chinook","Chinook",1991,1082,1815,20,301,673,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.517274287292524,281
"1162","North Fork Stillaguamish-Chinook","Chinook",1992,1036,654,50,249,710,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46001507136223,281
"1163","North Fork Stillaguamish-Chinook","Chinook",1993,1618,727,54,617,846,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800019620084918,281
"1164","North Fork Stillaguamish-Chinook","Chinook",1994,1590,881,76,460,955,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590431669278098,281
"1165","North Fork Stillaguamish-Chinook","Chinook",1995,350,783,19,123,119,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.805199541507344,281
"1166","North Fork Stillaguamish-Chinook","Chinook",1996,1752,1340,44,326,1229,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26808837855138,281
"1167","North Fork Stillaguamish-Chinook","Chinook",1997,1635,1187,11,494,1025,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320213688721686,281
"1168","North Fork Stillaguamish-Chinook","Chinook",1998,1516,1683,70,212,1088,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104502627988489,281
"1169","North Fork Stillaguamish-Chinook","Chinook",1999,1277,1078,26,283,589,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169406104563597,281
"1170","North Fork Stillaguamish-Chinook","Chinook",2000,2637,1877,85,488,1900,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339967149766778,281
"1171","North Fork Stillaguamish-Chinook","Chinook",2001,1014,1374,41,481,492,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303823288631166,281
"1172","North Fork Stillaguamish-Chinook","Chinook",2002,1189,1678,121,325,743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34448999033637,281
"1173","North Fork Stillaguamish-Chinook","Chinook",2003,351,1140,12,110,160,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17799731792268,281
"1174","North Fork Stillaguamish-Chinook","Chinook",2004,1050,1829,262,213,531,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.554979205239297,281
"1175","North Fork Stillaguamish-Chinook","Chinook",2005,1000,1196,77,489,408,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17898265552844,281
"1176","North Fork Stillaguamish-Chinook","Chinook",2006,434,1775,3,186,245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40851116780911,281
"1177","North Fork Stillaguamish-Chinook","Chinook",2007,639,847,26,139,421,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28179624027452,281
"1178","North Fork Stillaguamish-Chinook","Chinook",2008,1187,1432,29,320,740,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187642952910923,281
"1179","North Fork Stillaguamish-Chinook","Chinook",2009,1321,1241,75,396,795,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0624715193177181,281
"1180","North Fork Stillaguamish-Chinook","Chinook",2010,505,876,117,182,172,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.550807661661032,281
"1181","North Fork Stillaguamish-Chinook","Chinook",2011,717,1643,14,155,354,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.829203277437648,281
"1182","North Fork Stillaguamish-Chinook","Chinook",2012,1630,1754,10,406,1058,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0733188791313203,281
"1183","North Fork Stillaguamish-Chinook","Chinook",2013,894,919,39,312,525,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0275803471821729,281
"1184","North Fork Stillaguamish-Chinook","Chinook",2014,679,422,22,298,353,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475615813522684,281
"1185","Puyallup-Chinook","Chinook",1970,10663,5407,102,864,7797,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679085394636175,282
"1186","Puyallup-Chinook","Chinook",1971,6553,2255,31,452,4876,1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06677298710272,282
"1187","Puyallup-Chinook","Chinook",1972,13253,935,59,1503,10429,1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65143269159199,282
"1188","Puyallup-Chinook","Chinook",1973,812,661,8,173,445,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205746500309992,282
"1189","Puyallup-Chinook","Chinook",1974,4376,1550,64,438,2994,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03788013418852,282
"1190","Puyallup-Chinook","Chinook",1975,10002,1444,87,1126,5825,2964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93536803252608,282
"1191","Puyallup-Chinook","Chinook",1976,15207,1126,139,1999,12988,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60308431844082,282
"1192","Puyallup-Chinook","Chinook",1977,371,721,14,148,34,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.664437074677514,282
"1193","Puyallup-Chinook","Chinook",1978,6225,1051,216,63,4423,1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77883135045596,282
"1194","Puyallup-Chinook","Chinook",1979,6474,2517,11,874,4472,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944726439350874,282
